Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,31712,0.007928,369176061,8998,3223,0.00080575,565,415,0.025,0,0.014,0.189,0,0.14,0.375,0,0,0.133,0.044,0.006,47.2591,17144,32.4086,619.402,1205,1205,1,0.233,7,0,600,919,804,762,2345,1175,12830,0,0,0,133,231,312,412,627,726,17144,0,0,0,7.77253,7.49409,7.23585,7.58065,7.16478,7.04705,7.27628,0,0,0,6.49462,7.42668,7.58127,6.49679,7.37219,7.07756,7.32169,0,0,0,1.9791,1.89519,1.64276,1.98458,1.773,1.67883,1.80121,0,0,0,1.17042,1.87902,2.01611,1.18855,1.72252,1.57231,1.8351,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,30264,0.007566,270655626,8456,3223,0.00080575,546,940,0.026,0,0.15,0.185,0,0.114,0.333,0,0,0.111,0.039,0.004,16.996,10712,71.3893,541.809,368,368,1,0.224,6,6,20000,0,0,0,0,0,0,0,0,0,233,0,0,574,7935,10712,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.29599,0,6.02473,7.19041,7.35813,7.30209,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.80997,0,1.10081,1.72797,1.88439,1.7956,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,30979,0.00774475,357447742,8836,3223,0.00080575,23,940,0.025,0,0.005,0.138,0,0.06,0.231,0,0,0.058,0.044,0.002,48.3444,11525,64.6308,730.029,1209,1209,1,0.182,6,0,0,0,351,609,8141,10876,0,0,0,0,124,0,90,1080,6241,11525,0,0,0,0,0,0,7.4537,7.16761,7.27549,7.29122,0,0,0,0,6.63984,0,5.99382,7.22925,7.32441,7.29486,0,0,0,0,0,0,1.84685,1.68446,1.80908,1.80883,0,0,0,0,1.32622,0,0.931509,1.74226,1.8275,1.81373,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample3.bin,SGrid,3,100,10,31704,0.007926,230246146,9074,3304,0.000826,56,1649,0.025,0,0.019,0.157,0,0.142,0.349,0,0,0.131,0.036,0.006,44.0199,6628,31.8065,297.988,1205,1205,1,0.193,7,0,432,858,1055,2345,3623,8023,3608,0,0,0,455,706,1567,2122,4418,4493,4590,0,0,0,7.649,7.26449,7.5476,7.39611,7.10606,7.27619,7.29049,0,0,0,7.4477,7.14961,7.30887,7.20699,7.2259,7.32801,7.28503,0,0,0,1.87863,1.81626,1.89441,1.90294,1.68914,1.8,1.81328,0,0,0,1.87317,1.57702,1.7901,1.82576,1.76014,1.85192,1.80469,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample3.bin,SGrid,3,100,10,32195,0.00804875,244815400,9204,3304,0.000826,304,1638,0.025,0,0.152,0.189,0,0.111,0.335,0,0,0.108,0.04,0.004,16.7364,9880,74.3117,543.99,360,360,1,0.229,6,6,20000,0,0,0,0,0,0,0,0,0,331,53,337,1976,7119,9880,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.27855,0,6.08921,7.23548,7.22121,7.34004,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.79932,0,0.993774,1.86008,1.79862,1.82045,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample3.bin,SGrid,3,100,10,31619,0.00790475,339701086,8872,3304,0.000826,22,1638,0.029,0,0.005,0.135,0,0.061,0.233,0,0,0.058,0.044,0.002,48.1788,10876,63.4768,693.511,1209,1209,1,0.179,6,0,0,0,351,610,8141,10876,0,0,0,0,46,0,190,900,8150,9076,0,0,0,0,0,0,7.4537,7.16672,7.27549,7.29122,0,0,0,0,6.73351,0,6.13173,7.26549,7.18683,7.36838,0,0,0,0,0,0,1.84685,1.68413,1.80908,1.80883,0,0,0,0,1.31379,0,1.02113,1.83662,1.74293,1.84995,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample4.bin,SGrid,3,100,10,20069,0.00501725,287738332,4505,1671,0.00041775,991,1701,0.023,0,0.019,0.151,0,0.132,0.331,0,0,0.126,0.042,0.005,43.9369,9088,30.9867,374.645,1205,1205,1,0.193,7,0,424,1231,1851,2826,1488,3313,7876,0,0,0,637,735,1859,2488,404,3088,9088,0,0,0,7.74505,7.26109,7.05899,7.24151,7.2812,7.20085,7.37845,0,0,0,7.13617,7.38935,7.17356,7.25418,7.63635,7.57766,7.23439,0,0,0,2.09258,1.85882,1.57162,1.71356,1.86064,1.72383,1.87732,0,0,0,1.70807,1.82771,1.72013,1.79851,1.89473,1.94629,1.77859,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample4.bin,SGrid,3,100,10,19545,0.00488625,231446730,4475,1671,0.00041775,698,685,0.028,0,0.132,0.162,0,0.111,0.31,0,0.001,0.107,0.046,0.004,16.9291,7676,70.8819,476.585,369,369,1,0.208,6,6,20000,0,0,0,0,0,0,0,0,0,533,8,356,1429,9300,7676,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.29724,0,7.39109,7.34456,7.22304,7.38796,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.80879,0,1.95299,1.75593,1.76271,1.88039,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample4.bin,SGrid,3,100,10,20594,0.0051485,361039807,4695,1671,0.00041775,32,685,0.026,0,0.005,0.124,0,0.062,0.22,0,0,0.06,0.05,0.002,48.0132,10870,65.0381,725.461,1209,1209,1,0.174,6,0,0,0,352,605,8141,10870,0,0,0,0,131,0,359,817,7273,10735,0,0,0,0,0,0,7.45375,7.17078,7.27549,7.29138,0,0,0,0,7.42887,0,7.42726,7.29284,7.23675,7.3336,0,0,0,0,0,0,1.84482,1.68838,1.80908,1.80912,0,0,0,0,1.8366,0,2.08846,1.71598,1.77615,1.83024,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample5.bin,SGrid,3,100,10,28730,0.0071825,298199634,7735,2846,0.0007115,608,1907,0.029,0,0.016,0.175,0,0.137,0.363,0,0.001,0.131,0.042,0.005,46.0963,9041,31.1337,408.498,1205,1205,1,0.217,7,0,477,478,1841,1595,992,8185,5824,0,0,0,64,404,420,1006,1066,6092,9041,0,0,0,7.28974,7.65055,7.11975,7.46115,7.35321,7.23131,7.35134,0,0,0,7.13932,7.16606,6.98688,7.24249,7.19757,7.41773,7.28232,0,0,0,1.6784,2.05105,1.68519,1.93443,1.81267,1.7605,1.87327,0,0,0,1.48456,1.74585,1.54759,1.71196,1.67372,1.88811,1.82002,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample5.bin,SGrid,3,100,10,29356,0.007339,286157316,7961,2846,0.0007115,326,1440,0.031,0,0.155,0.189,0,0.107,0.335,0,0,0.102,0.038,0.003,17.1371,12595,72.4153,642.698,364,364,1,0.227,6,6,20000,0,0,0,0,0,0,0,0,0,210,0,0,0,6869,12595,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.29606,0,6.35126,6.84296,7.46591,7.28178,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.81061,0,1.32869,1.24511,1.90462,1.85658,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample5.bin,SGrid,3,100,10,28079,0.00701975,350008273,7147,2846,0.0007115,26,1440,0.03,0,0.005,0.14,0,0.063,0.241,0.001,0,0.06,0.052,0.002,48.5099,11379,63.798,727.816,1209,1209,1,0.192,6,0,1,0,351,605,8143,10874,0,0,0,0,129,0,103,487,6462,11379,0,0,0,0,7.46969,0,7.4537,7.17078,7.2754,7.29129,0,0,0,0,6.78223,0,6.19788,6.83891,7.45273,7.2418,0,0,0,0,0.881502,0,1.84685,1.68838,1.80892,1.80896,0,0,0,0,1.81352,0,1.11683,1.30374,1.88833,1.78902,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample6.bin,SGrid,3,100,10,21499,0.00537475,232796507,4674,1918,0.0004795,1123,618,0.026,0,0.02,0.126,0,0.133,0.312,0,0,0.126,0.036,0.006,44.6013,6345,31.7766,318.205,1205,1205,1,0.162,7,0,661,797,673,1516,1946,9158,4126,0,0,0,414,1489,996,1966,3376,7079,4062,0,0,0,6.79727,7.37885,7.15756,7.4684,7.37077,7.24239,7.38975,0,0,0,7.25125,7.48174,7.11811,7.23696,7.41467,7.29989,7.22195,0,0,0,1.44494,1.82722,1.59286,1.9251,1.90412,1.7917,1.85945,0,0,0,1.91355,1.94869,1.85016,1.78659,1.89062,1.78879,1.7969,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample6.bin,SGrid,3,100,10,22097,0.00552425,249735508,5128,1918,0.0004795,1201,882,0.026,0,0.145,0.178,0,0.121,0.332,0,0,0.118,0.044,0.003,16.9922,9372,69.6641,529.015,370,370,1,0.222,6,6,20000,0,0,0,0,0,0,0,0,0,272,10,109,1327,7709,9372,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.29944,0,6.40468,7.42335,7.2698,7.37717,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.82946,0,1.18131,1.72526,1.78695,1.89882,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample6.bin,SGrid,3,100,10,21644,0.005411,361108202,4772,1918,0.0004795,27,882,0.029,0,0.006,0.129,0,0.062,0.229,0.001,0,0.06,0.051,0.002,48.1788,11500,64.7202,742.629,1209,1209,1,0.18,6,0,0,0,351,605,8141,10876,0,0,0,0,14,0,103,277,7224,11500,0,0,0,0,0,0,7.4537,7.17078,7.27549,7.29122,0,0,0,0,7.2826,0,6.41765,7.59711,7.2281,7.34376,0,0,0,0,0,0,1.84685,1.68838,1.80908,1.80883,0,0,0,0,1.50105,0,1.32241,2.07533,1.78598,1.85113,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample7.bin,SGrid,3,100,10,29723,0.00743075,225062865,8085,3107,0.00077675,831,1507,0.029,0,0.02,0.151,0,0.139,0.345,0.001,0.001,0.132,0.041,0.005,44.7674,6080,31.2807,291.81,1205,1205,1,0.192,7,0,696,1237,1365,2858,3026,4538,5449,0,0,0,370,409,1410,2454,3553,7056,3241,0,0,0,7.2186,7.40436,7.15824,7.52783,7.14156,7.19353,7.32326,0,0,0,7.08427,7.68061,7.3108,7.26336,7.43772,7.12338,7.56433,0,0,0,1.75411,1.84594,1.63178,1.94275,1.67385,1.7579,1.86077,0,0,0,1.71637,2.04256,1.88554,1.82418,1.90639,1.65529,1.96787,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample7.bin,SGrid,3,100,10,28941,0.00723525,212317566,8400,3107,0.00077675,869,1317,0.026,0,0.137,0.169,0,0.11,0.315,0,0,0.105,0.042,0.005,17.0635,7188,70.8036,439.02,367,367,1,0.211,6,6,20000,0,0,0,0,0,0,0,0,0,947,227,69,1707,10141,6040,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.30822,0,6.18593,8.03814,7.44454,7.14553,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.82178,0,0.6377,2.19087,1.9192,1.58821,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample7.bin,SGrid,3,100,10,31095,0.00777375,354393834,8735,3107,0.00077675,28,1317,0.024,0,0.006,0.137,0,0.06,0.228,0,0,0.058,0.046,0.001,48.5099,12160,63.9983,743.914,1209,1209,1,0.183,6,0,0,0,351,610,8141,10870,0,0,0,0,91,0,34,448,5950,12160,0,0,0,0,0,0,7.4537,7.16832,7.27549,7.29138,0,0,0,0,6.24528,0,6.06861,8.0044,7.44883,7.22374,0,0,0,0,0,0,1.84685,1.68345,1.80908,1.80912,0,0,0,0,1.16093,0,0.716082,2.13667,1.93788,1.74214,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,SGrid,3,100,10,973388,0.243347,371175566,551647,149338,0.0373345,0,0,0.024,0,0.015,2.056,0,0.175,2.277,0.021,0.001,0.168,0.041,0.006,45.1827,10069,33.2226,501.003,1205,1205,1,2.097,7,0,612,673,712,743,366,6847,10047,0,0,0,641,538,528,539,356,7329,10069,0,0,0,7.26287,7.10879,7.05833,7.00576,7.00112,7.19161,7.40595,0,0,0,7.08552,7.23467,6.97113,7.07125,6.87128,7.19665,7.40433,0,0,0,1.80522,1.67609,1.65388,1.54311,1.66437,1.73725,1.88241,0,0,0,1.6898,1.73211,1.60169,1.70827,1.62657,1.73072,1.88036,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,SGrid,3,100,10,968038,0.242009,228573028,551546,149338,0.0373345,8,0,0.027,0,1.711,1.983,0,0.11,2.13,0.014,0,0.106,0.046,0.005,16.9202,7203,70.9905,411.777,375,375,1,2.029,6,6,20000,0,0,0,0,0,0,0,0,0,126,61,835,3835,7932,7203,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.28723,0,7.51822,7.11562,7.22372,7.31879,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.80994,0,1.87336,1.77736,1.73618,1.80193,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,SGrid,3,100,10,969329,0.242332,369004282,548367,149338,0.0373345,0,0,0.029,0,0.005,2.014,0,0.06,2.111,0.022,0,0.058,0.045,0.002,47.6821,10870,66.2252,727.993,1209,1209,1,2.059,6,0,34,0,351,605,8140,10870,0,0,0,0,34,0,351,605,8140,10870,0,0,0,0,7.06323,0,7.4537,7.17078,7.27505,7.29138,0,0,0,0,7.06323,0,7.4537,7.17078,7.27505,7.29138,0,0,0,0,1.60163,0,1.84685,1.68838,1.80862,1.80912,0,0,0,0,1.60163,0,1.84685,1.68838,1.80862,1.80912,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,SGrid,3,100,10,23874,0.0059685,288274053,5961,2216,0.000554,829,426,0.026,0,0.018,0.127,0,0.134,0.311,0.002,0,0.128,0.039,0.006,47.5914,6974,32.1802,384.004,1205,1205,1,0.166,7,0,1485,320,628,465,2422,8340,5511,0,0,0,1224,144,284,708,1949,8291,6974,0,0,0,7.20667,7.35556,6.94768,7.38649,7.25936,7.30884,7.34414,0,0,0,7.16613,7.55061,7.05654,6.97809,7.22449,7.34276,7.38463,0,0,0,1.67724,1.87017,1.59219,1.8755,1.7482,1.83785,1.857,0,0,0,1.57973,1.66835,1.38336,1.45727,1.82272,1.85254,1.87483,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,SGrid,3,100,10,23664,0.005916,271030911,5676,2216,0.000554,744,1134,0.029,0,0.145,0.175,0,0.11,0.323,0,0,0.106,0.037,0.003,16.996,10862,70.9941,558.492,368,368,1,0.212,6,6,20000,0,0,0,0,0,0,0,0,0,152,0,0,0,8242,10862,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.34554,0,7.43668,7.17875,7.28928,7.31694,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.84472,0,1.16207,1.79988,1.75025,1.7722,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,SGrid,3,100,10,25270,0.0063175,355038094,6432,2216,0.000554,23,1134,0.029,0,0.005,0.127,0,0.06,0.224,0,0,0.058,0.044,0.002,48.3444,12644,64.3096,748.773,1209,1209,1,0.171,6,0,0,0,351,605,8141,10880,0,0,0,0,27,0,56,1161,4978,12644,0,0,0,0,0,0,7.4537,7.17078,7.27549,7.29096,0,0,0,0,6.87934,0,7.58445,7.18394,7.28029,7.3737,0,0,0,0,0,0,1.84685,1.68838,1.80908,1.80865,0,0,0,0,1.23024,0,1.4118,1.83734,1.78344,1.858,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample10.bin,SGrid,3,100,10,19395,0.00484875,272601890,4838,1712,0.000428,1020,2498,0.024,0,0.018,0.154,0,0.136,0.339,0,0.001,0.13,0.044,0.005,43.1894,8831,30.3007,367.437,1205,1205,1,0.198,7,0,425,445,892,1613,2480,4294,8831,0,0,0,1110,976,1173,2780,2775,1097,7591,0,0,0,6.9651,6.91629,7.49616,7.2906,7.26082,7.20655,7.37443,0,0,0,7.37459,7.64011,6.97367,7.08375,7.4266,7.54262,7.30491,0,0,0,1.58576,1.37206,1.90432,1.76794,1.80125,1.75898,1.87066,0,0,0,1.87138,1.93259,1.67959,1.65768,1.92595,1.88238,1.81651,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample10.bin,SGrid,3,100,10,17160,0.00429,264867460,4302,1712,0.000428,264,1519,0.026,0,0.125,0.157,0,0.108,0.299,0,0,0.105,0.053,0.004,16.6667,11252,73.8621,595.614,363,363,1,0.21,6,6,20000,0,0,0,0,0,0,0,0,0,643,69,426,514,6832,11252,0,0,0,0,7.28354,0,0,0,0,0,0,0,0,0,7.29461,0,9.72415,7.15525,7.2,7.29957,0,0,0,0,1.80601,0,0,0,0,0,0,0,0,0,1.81061,0,3.60212,1.74299,1.79277,1.77581,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample8.bin,../../../data/samplesAxExpDifLenSmall/20000/sample10.bin,SGrid,3,100,10,19870,0.0049675,344799898,4561,1712,0.000428,11,1519,0.03,0,0.005,0.118,0,0.063,0.219,0,0,0.061,0.043,0.002,47.8477,11553,63.6921,723.105,1209,1209,1,0.161,6,0,6,0,353,614,8143,10873,0,0,0,0,135,0,1,828,5964,11553,0,0,0,0,7.35415,0,7.45342,7.16361,7.2754,7.29126,0,0,0,0,6.91959,0,9.72415,7.17,7.22454,7.3274,0,0,0,0,2.02754,0,1.84273,1.68025,1.80892,1.80901,0,0,0,0,1.28847,0,3.60212,1.73536,1.76896,1.83275,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample1.bin,SGrid,3,100,10,30581,0.00764525,294925486,8162,2890,0.0007225,609,525,0.028,0,0.017,0.156,0,0.134,0.342,0,0,0.127,0.037,0.006,48.0066,7257,32.2807,394.941,1205,1205,1,0.193,7,0,911,19,110,647,1612,9447,6645,0,0,0,1364,75,40,1288,2364,8807,5537,0,0,0,7.20573,7.50959,7.01923,6.99477,7.23433,7.32402,7.39691,0,0,0,7.27033,7.14905,7.40309,7.05878,7.33503,7.28831,7.43075,0,0,0,1.7059,1.48302,1.80283,1.39633,1.68177,1.84336,1.896,0,0,0,1.77221,1.9439,1.6591,1.75283,1.83124,1.79411,1.9,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample1.bin,SGrid,3,100,10,29330,0.0073325,252593772,8087,2890,0.0007225,1331,528,0.025,0,0.144,0.178,0,0.111,0.322,0.002,0,0.108,0.033,0.003,16.9291,9547,69.6398,551.687,369,369,1,0.211,6,6,20000,0,0,0,0,0,0,0,0,0,521,18,0,135,8448,9547,0,0,0,0,7.31319,0,0,0,0,0,0,0,0,0,7.31669,8.47538,6.91188,7.35716,7.36952,7.33397,0,0,0,0,1.82011,0,0,0,0,0,0,0,0,0,1.83286,1.93869,1.53221,1.69833,1.81594,1.73974,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample1.bin,SGrid,3,100,10,29549,0.00738725,368871474,7984,2890,0.0007225,113,528,0.03,0.001,0.005,0.136,0,0.062,0.234,0,0,0.06,0.049,0.001,48.3444,14338,65.1639,810.279,1209,1209,1,0.185,6,0,0,0,318,1440,3791,14338,0,0,0,0,532,42,352,451,5917,12178,0,0,0,0,0,0,7.28185,7.31645,7.31139,7.31262,0,0,0,0,7.04127,8.61614,6.8063,7.43256,7.36775,7.30085,0,0,0,0,0,0,1.89094,1.89907,1.80005,1.81471,0,0,0,0,1.69631,2.17524,1.44973,1.83885,1.86435,1.81261,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,23760,0.00594,309713192,6783,2396,0.000599,362,367,0.025,0,0.018,0.148,0,0.133,0.33,0,0,0.127,0.037,0.006,46.4286,7601,32.6171,405.329,1205,1205,1,0.185,7,0,333,500,753,1287,1353,7811,7601,0,0,0,1925,490,664,951,921,8075,6607,0,0,0,7.20381,7.40403,7.12691,7.40876,7.13499,7.30208,7.37034,0,0,0,7.49459,7.2179,7.63674,7.62363,7.33677,7.15263,7.36087,0,0,0,1.8316,1.75453,1.73168,1.92745,1.52334,1.82706,1.86572,0,0,0,1.97004,1.70798,2.08437,1.91939,1.76692,1.68685,1.87177,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,23808,0.005952,332563524,6855,2396,0.000599,527,413,0.027,0,0.147,0.178,0,0.111,0.325,0,0,0.106,0.044,0.004,17.0498,17629,70.2011,771.379,373,373,1,0.222,6,6,20000,0,0,0,0,0,0,0,0,0,471,0,635,413,325,17629,0,0,0,0,7.31319,0,0,0,0,0,0,0,0,0,7.29971,0,7.82975,6.91372,7.48308,7.27994,0,0,0,0,1.82011,0,0,0,0,0,0,0,0,0,1.81627,0,1.77326,1.192,1.93252,1.80813,0,0,0,0
reTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample2.bin,SGrid,3,100,10,23642,0.0059105,375630061,6607,2396,0.000599,47,413,0.024,0,0.005,0.124,0,0.06,0.216,0,0,0.058,0.045,0.002,48.3444,14338,65.4636,836.992,1209,1209,1,0.169,6,0,1,0,292,1440,3882,14338,0,0,0,0,383,0,125,305,5276,13498,0,0,0,0,6.66567,0,7.40241,7.31645,7.31534,7.31262,0,0,0,0,7.01755,0,7.95205,6.78897,7.38408,7.28236,0,0,0,0,1.15147,0,1.91413,1.89907,1.8096,1.81471,0,0,0,0,1.51699,0,1.76481,1.07498,1.86791,1.81321,0,0,0,0
cTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample3.bin,SGrid,3,100,10,32970,0.0082425,295061475,9048,3235,0.00080875,438,1001,0.024,0,0.017,0.168,0,0.139,0.354,0.001,0,0.133,0.043,0.006,45.8472,7547,32.0274,395.331,1205,1205,1,0.211,7,0,240,1094,801,1851,1245,8007,6324,0,0,0,668,471,1065,382,1328,7538,7547,0,0,0,7.45012,6.90219,7.09366,7.28065,7.45806,7.29959,7.45151,0,0,0,7.05942,7.34755,7.10486,7.48907,7.30875,7.34917,7.19368,0,0,0,1.89941,1.56386,1.64554,1.81444,1.87577,1.78928,1.92285,0,0,0,1.66394,1.88411,1.72641,1.83565,1.77842,1.85208,1.75115,0,0,0
dTOUCH:BU(Case4)D2,5,20000,20000,../../../data/samplesAxExpDifLenSmall/20000/sample9.bin,../../../data/samplesAxExpDifLenSmall/20000/sample3.bin,SGrid,3,100,10,32803,0.00820075,249536120,9220,3235,0.00080875,659,518,0.025,0,0.151,0.184,0,0.108,0.326,0,0,0.105,0.036,0.004,16.9261,9051,70.6167,510.135,371,371,1,0.22,6,6,20000,0,0,0,0,0,0,0,0,0,706,132,14,898,8540,9051,0,0,0,0,7.31319,0,0,0,0,0,0,0,0,0,7.27894,0,0,7.49196,7.23193,7.31983,0,0,0,0,1.82011,0,0,0,0,0,0,0,0,0,1.80622,0,0,1.70303,1.75658,1.89609,0,0,0,0
