Algorithm, Epsilon, #A, #B, infile A, infile B, LocalJoin Alg, Fanout, Leaf size, gridSize, Compared #, Compared %, ComparedMax, Duplicates, Results, Selectivity, filtered A, filtered B,t loading, t init, t build, t probe, t comparing, t partition, t total, t deDuplicating, t analyzing, t sorting, t gridCalculate, t sizeCalculate,EmptyCells(%), MaxObj, AveObj, StdObj, repA, repB, max level, gridP robe, tree height A, tree height B,l0 assigned, l1 assigned, l2 assigned, l3 assigned, l4 assigned, l5 assigned, l6 assigned, l7 assigned, l8 assigned, l9 assigned,l0 assigned B, l1 assigned B, l2 assigned B, l3 assigned B, l4 assigned B, l5 assigned B, l6 assigned B, l7 assigned B, l8 assigned B, l9 assigned B,l0 avg, l1 avg, l2 avg, l3 avg, l4 avg, l5 avg, l6 avg, l7 avg, l8 avg, l9 avg,l0 avg B, l1 avg B, l2 avg B, l3 avg B, l4 avg B, l5 avg B, l6 avg B, l7 avg B, l8 avg B, l9 avg B,l0 std, l1 std, l2 std, l3 std, l4 std, l5 std, l6 std, l7 std, l8 std, l9 std, l0 std B, l1 std B, l2 std B, l3 std B, l4 std B, l5 std B, l6 std B, l7 std B, l8 std B, l9 std B
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,10,2.77778E-005,22279322,3,1,2.77778E-006,28,28,0.002,0,0.015,0.025,0,0.022,0.052,0,0,0.021,0.016,0,17.1642,3040,76.709,339.047,105,105,1,0.041,5,5,6000,0,0,0,0,0,0,0,0,0,227,46,113,3040,2546,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50113,1.50708,1.50733,1.49477,1.49934,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201935,0.207172,0.2088,0.20344,0.203759,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,10,2.77778E-005,3381104,3,1,2.77778E-006,28,28,0.002,0,0.02,0.017,0.008,0.022,0.059,0,0,0.021,0.014,0.001,17.1642,3040,76.709,339.047,105,105,1,0.031,5,5,6000,0,0,0,0,0,0,0,0,0,227,46,113,3040,2546,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50113,1.50708,1.50733,1.49477,1.49934,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201935,0.207172,0.2088,0.20344,0.203759,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,8,2.22222E-005,28744939,7,1,2.77778E-006,5,28,0.005,0,0.002,0.026,0,0.014,0.048,0,0,0.014,0.02,0,35.1648,2333,65.7527,307.258,365,365,1,0.046,5,0,637,113,305,2607,2333,0,0,0,0,0,614,216,343,2557,2242,0,0,0,0,0,1.49605,1.49362,1.49333,1.49841,1.49976,0,0,0,0,0,1.50143,1.50745,1.50631,1.50138,1.49777,0,0,0,0,0,0.205592,0.198707,0.205549,0.205921,0.204226,0,0,0,0,0,0.206089,0.202014,0.204835,0.204568,0.204503,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample9.bin,SGrid,3,100,100,8,2.22222E-005,10308273,7,1,2.77778E-006,5,28,0.003,0.001,0.002,0.009,0.006,0.014,0.048,0,0,0.013,0.019,0,35.1648,2333,65.7527,307.258,365,365,1,0.028,5,0,637,113,305,2607,2333,0,0,0,0,0,614,216,343,2557,2242,0,0,0,0,0,1.49605,1.49362,1.49333,1.49841,1.49976,0,0,0,0,0,1.50143,1.50745,1.50631,1.50138,1.49777,0,0,0,0,0,0.205592,0.198707,0.205549,0.205921,0.204226,0,0,0,0,0,0.206089,0.202014,0.204835,0.204568,0.204503,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,15,4.16667E-005,23599604,8,2,5.55556E-006,27,30,0.003,0,0.006,0.034,0,0.028,0.072,0,0,0.027,0.021,0.001,24.4505,2045,32.8104,148.639,365,365,1,0.055,6,0,938,604,529,597,1260,2045,0,0,0,0,1253,942,752,683,1366,974,0,0,0,0,1.49214,1.49493,1.50995,1.49383,1.49961,1.49957,0,0,0,0,1.49812,1.50105,1.50665,1.50928,1.49795,1.49743,0,0,0,0,0.20208,0.204485,0.201799,0.209419,0.20259,0.20745,0,0,0,0,0.20364,0.202623,0.204756,0.204463,0.203682,0.207549,0,0,0,0
cTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,15,4.16667E-005,1068273,8,2,5.55556E-006,27,30,0.002,0,0.006,0.013,0.008,0.03,0.072,0,0,0.028,0.019,0.001,24.4505,2045,32.8104,148.639,365,365,1,0.032,6,0,938,604,529,597,1260,2045,0,0,0,0,1253,942,752,683,1366,974,0,0,0,0,1.49214,1.49493,1.50995,1.49383,1.49961,1.49957,0,0,0,0,1.49812,1.50105,1.50665,1.50928,1.49795,1.49743,0,0,0,0,0.20208,0.204485,0.201799,0.209419,0.20259,0.20745,0,0,0,0,0.20364,0.202623,0.204756,0.204463,0.203682,0.207549,0,0,0,0
dTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,13,3.61111E-005,21866550,4,2,5.55556E-006,93,19,0.004,0,0.015,0.024,0,0.021,0.051,0,0,0.02,0.013,0.001,17.1642,2950,76.5373,313.024,105,105,1,0.037,5,5,6000,0,0,0,0,0,0,0,0,0,569,35,193,2160,2950,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50026,1.51144,1.50516,1.49954,1.50048,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201903,0.206999,0.204166,0.205693,0.200875,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,13,3.61111E-005,3587140,4,2,5.55556E-006,93,19,0.002,0,0.018,0.016,0.007,0.024,0.058,0,0,0.022,0.015,0,17.1642,2950,76.5373,313.024,105,105,1,0.031,5,5,6000,0,0,0,0,0,0,0,0,0,569,35,193,2160,2950,0,0,0,0,0,1.4983,0,0,0,0,0,0,0,0,0,1.50026,1.51144,1.50516,1.49954,1.50048,0,0,0,0,0,0.205052,0,0,0,0,0,0,0,0,0,0.201903,0.206999,0.204166,0.205693,0.200875,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,7,1.94444E-005,28814939,1,2,5.55556E-006,13,19,0.002,0,0.002,0.026,0,0.016,0.047,0,0,0.015,0.017,0,34.6154,2336,65.7582,309.528,365,365,1,0.043,5,0,623,94,309,2625,2336,0,0,0,0,0,593,204,303,2604,2277,0,0,0,0,0,1.49529,1.49485,1.49408,1.49823,1.49972,0,0,0,0,0,1.50296,1.50636,1.4945,1.50115,1.49958,0,0,0,0,0,0.205096,0.198347,0.205552,0.205827,0.204315,0,0,0,0,0,0.206257,0.205064,0.202189,0.206946,0.201743,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,6000,6000,../../../data/samplesRandomExpand/6000/sample5.bin,../../../data/samplesRandomExpand/6000/sample10.bin,SGrid,3,100,100,7,1.94444E-005,10390334,1,2,5.55556E-006,13,19,0.002,0,0.002,0.01,0.007,0.015,0.049,0,0,0.015,0.02,0,34.6154,2336,65.7582,309.528,365,365,1,0.03,5,0,623,94,309,2625,2336,0,0,0,0,0,593,204,303,2604,2277,0,0,0,0,0,1.49529,1.49485,1.49408,1.49823,1.49972,0,0,0,0,0,1.50296,1.50636,1.4945,1.50115,1.49958,0,0,0,0,0,0.205096,0.198347,0.205552,0.205827,0.204315,0,0,0,0,0,0.206257,0.205064,0.202189,0.206946,0.201743,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,5,7.8125E-006,37643210,0,0,0,81,42,0.005,0,0.009,0.045,0,0.038,0.098,0,0,0.036,0.023,0.001,24.8963,1961,32.9398,147.033,483,483,1,0.068,6,0,1556,995,724,1135,1548,1961,0,0,0,0,1420,1001,807,1401,1551,1778,0,0,0,0,1.49369,1.49948,1.49914,1.49795,1.50223,1.50073,0,0,0,0,1.4957,1.50061,1.49587,1.50047,1.4962,1.50298,0,0,0,0,0.205889,0.203282,0.207381,0.201928,0.201185,0.199803,0,0,0,0,0.202777,0.207866,0.207197,0.202069,0.203563,0.205479,0,0,0,0
cTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,5,7.8125E-006,421140,0,0,0,81,42,0.003,0,0.008,0.016,0.006,0.041,0.093,0,0,0.039,0.024,0.001,24.8963,1961,32.9398,147.033,483,483,1,0.04,6,0,1556,995,724,1135,1548,1961,0,0,0,0,1420,1001,807,1401,1551,1778,0,0,0,0,1.49369,1.49948,1.49914,1.49795,1.50223,1.50073,0,0,0,0,1.4957,1.50061,1.49587,1.50047,1.4962,1.50298,0,0,0,0,0.205889,0.203282,0.207381,0.201928,0.201185,0.199803,0,0,0,0,0.202777,0.207866,0.207197,0.202069,0.203563,0.205479,0,0,0,0
dTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,8,0.0000125,38124136,0,0,0,54,12,0.004,0,0.023,0.036,0,0.032,0.074,0,0,0.031,0.017,0,17.1717,3958,72.6667,311.034,146,146,1,0.053,5,5,8000,0,0,0,0,0,0,0,0,0,527,227,516,2718,3958,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49879,1.50688,1.50092,1.49527,1.50278,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.202808,0.198019,0.202847,0.20384,0.206571,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,8,0.0000125,4488242,0,0,0,54,12,0.008,0,0.029,0.021,0.011,0.029,0.084,0.001,0,0.029,0.022,0,17.1717,3958,72.6667,311.034,146,146,1,0.043,5,5,8000,0,0,0,0,0,0,0,0,0,527,227,516,2718,3958,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49879,1.50688,1.50092,1.49527,1.50278,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.202808,0.198019,0.202847,0.20384,0.206571,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,7,1.09375E-005,61762292,0,0,0,0,12,0.003,0,0.002,0.042,0,0.02,0.068,0,0,0.019,0.029,0.001,35.4167,5587,66.6167,513.506,481,481,1,0.071,5,0,432,100,709,1172,5587,0,0,0,0,0,370,276,679,1143,5520,0,0,0,0,0,1.49004,1.48714,1.50622,1.50109,1.49829,0,0,0,0,0,1.50072,1.50769,1.49722,1.50092,1.49835,0,0,0,0,0,0.197636,0.200826,0.202084,0.199821,0.204016,0,0,0,0,0,0.206409,0.202963,0.204556,0.207642,0.203702,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample6.bin,SGrid,3,100,100,7,1.09375E-005,32390115,0,0,0,0,12,0.004,0,0.002,0.014,0.008,0.021,0.068,0,0,0.02,0.026,0.001,35.4167,5587,66.6167,513.506,481,481,1,0.04,5,0,432,100,709,1172,5587,0,0,0,0,0,370,276,679,1143,5520,0,0,0,0,0,1.49004,1.48714,1.50622,1.50109,1.49829,0,0,0,0,0,1.50072,1.50769,1.49722,1.50092,1.49835,0,0,0,0,0,0.197636,0.200826,0.202084,0.199821,0.204016,0,0,0,0,0,0.206409,0.202963,0.204556,0.207642,0.203702,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,7,1.09375E-005,37335707,0,0,0,42,54,0.003,0,0.009,0.044,0,0.04,0.098,0,0,0.038,0.022,0.001,22.1992,1967,32.9959,145.052,483,483,1,0.066,6,0,1840,1011,816,1010,1324,1957,0,0,0,0,1866,1068,740,876,1429,1967,0,0,0,0,1.49933,1.50078,1.48817,1.49718,1.50185,1.50049,0,0,0,0,1.50114,1.50521,1.49996,1.50195,1.50129,1.50064,0,0,0,0,0.204377,0.204502,0.205359,0.202922,0.201887,0.199808,0,0,0,0,0.203459,0.206016,0.203879,0.202626,0.204239,0.202934,0,0,0,0
cTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,7,1.09375E-005,375224,0,0,0,42,54,0.004,0,0.009,0.014,0.011,0.038,0.09,0,0,0.035,0.023,0.001,22.1992,1967,32.9959,145.052,483,483,1,0.037,6,0,1840,1011,816,1010,1324,1957,0,0,0,0,1866,1068,740,876,1429,1967,0,0,0,0,1.49933,1.50078,1.48817,1.49718,1.50185,1.50049,0,0,0,0,1.50114,1.50521,1.49996,1.50195,1.50129,1.50064,0,0,0,0,0.204377,0.204502,0.205359,0.202922,0.201887,0.199808,0,0,0,0,0.203459,0.206016,0.203879,0.202626,0.204239,0.202934,0,0,0,0
dTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,8,0.0000125,38413688,0,0,0,23,13,0.004,0,0.024,0.036,0,0.031,0.075,0,0,0.029,0.025,0,17.1717,3955,72.8687,311.217,146,146,1,0.061,5,5,8000,0,0,0,0,0,0,0,0,0,359,484,447,2732,3955,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.50242,1.48829,1.50467,1.50226,1.49839,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.202266,0.208247,0.20247,0.203569,0.204371,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,8,0.0000125,4708499,0,0,0,23,13,0.007,0,0.03,0.025,0.014,0.036,0.092,0,0,0.034,0.02,0.002,17.1717,3955,72.8687,311.217,146,146,1,0.045,5,5,8000,0,0,0,0,0,0,0,0,0,359,484,447,2732,3955,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.50242,1.48829,1.50467,1.50226,1.49839,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.202266,0.208247,0.20247,0.203569,0.204371,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,12,0.00001875,61787370,0,0,0,0,13,0.007,0,0.003,0.04,0,0.016,0.066,0,0,0.016,0.025,0,36.25,5593,66.6125,514.888,481,481,1,0.065,5,0,383,128,710,1186,5593,0,0,0,0,0,364,240,672,1170,5541,0,0,0,0,0,1.49006,1.48083,1.50631,1.50066,1.49849,0,0,0,0,0,1.49901,1.49361,1.49675,1.50415,1.50223,0,0,0,0,0,0.197356,0.203482,0.201968,0.199576,0.204002,0,0,0,0,0,0.200093,0.208086,0.205068,0.206003,0.203207,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample7.bin,SGrid,3,100,100,13,2.03125E-005,32559337,0,0,0,0,13,0.008,0,0.003,0.012,0.005,0.02,0.07,0,0,0.02,0.026,0,36.25,5593,66.6125,514.888,481,481,1,0.038,5,0,383,128,710,1186,5593,0,0,0,0,0,364,240,672,1170,5541,0,0,0,0,0,1.49006,1.48083,1.50631,1.50066,1.49849,0,0,0,0,0,1.49901,1.49361,1.49675,1.50415,1.50223,0,0,0,0,0,0.197356,0.203482,0.201968,0.199576,0.204002,0,0,0,0,0,0.200093,0.208086,0.205068,0.206003,0.203207,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,10,0.000015625,36929353,1,1,1.5625E-006,107,74,0.003,0,0.009,0.045,0,0.04,0.098,0,0,0.038,0.025,0.001,23.6515,1974,32.8195,144.033,483,483,1,0.07,6,0,1708,1146,538,1235,1350,1916,0,0,0,0,1778,1090,536,1083,1465,1974,0,0,0,0,1.49681,1.49962,1.49419,1.49875,1.50002,1.50067,0,0,0,0,1.49702,1.49643,1.50184,1.49755,1.49886,1.49955,0,0,0,0,0.206225,0.205368,0.200089,0.201763,0.202192,0.199698,0,0,0,0,0.204211,0.204732,0.202818,0.204033,0.205973,0.205544,0,0,0,0
cTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,10,0.000015625,1106817,1,1,1.5625E-006,107,74,0.004,0,0.008,0.013,0.009,0.037,0.088,0,0,0.035,0.023,0.002,23.6515,1974,32.8195,144.033,483,483,1,0.036,6,0,1708,1146,538,1235,1350,1916,0,0,0,0,1778,1090,536,1083,1465,1974,0,0,0,0,1.49681,1.49962,1.49419,1.49875,1.50002,1.50067,0,0,0,0,1.49702,1.49643,1.50184,1.49755,1.49886,1.49955,0,0,0,0,0.206225,0.205368,0.200089,0.201763,0.202192,0.199698,0,0,0,0,0.204211,0.204732,0.202818,0.204033,0.205973,0.205544,0,0,0,0
dTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,17,2.65625E-005,37041407,7,1,1.5625E-006,61,10,0.004,0,0.024,0.036,0,0.031,0.075,0,0,0.029,0.014,0.001,17.1717,3749,72.6364,298.753,146,146,1,0.05,5,5,8000,0,0,0,0,0,0,0,0,0,476,448,503,2763,3749,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49919,1.49555,1.5051,1.49282,1.50087,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.203185,0.203742,0.207231,0.204672,0.202844,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,17,2.65625E-005,4368464,7,1,1.5625E-006,61,10,0.003,0,0.03,0.025,0.015,0.033,0.084,0,0,0.031,0.02,0.001,17.1717,3749,72.6364,298.753,146,146,1,0.045,5,5,8000,0,0,0,0,0,0,0,0,0,476,448,503,2763,3749,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49919,1.49555,1.5051,1.49282,1.50087,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.203185,0.203742,0.207231,0.204672,0.202844,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,9,1.40625E-005,61758873,3,1,1.5625E-006,0,10,0.003,0,0.002,0.039,0,0.02,0.064,0,0,0.019,0.024,0,36.25,5595,66.625,511.338,481,481,1,0.063,5,0,361,169,716,1159,5595,0,0,0,0,0,351,297,690,1195,5457,0,0,0,0,0,1.48833,1.49173,1.5058,1.50124,1.49831,0,0,0,0,0,1.48631,1.49979,1.50439,1.50318,1.49736,0,0,0,0,0,0.198014,0.202199,0.201915,0.199541,0.203983,0,0,0,0,0,0.206775,0.205464,0.206638,0.20306,0.204811,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample8.bin,SGrid,3,100,100,9,1.40625E-005,32119173,3,1,1.5625E-006,0,10,0.003,0,0.003,0.012,0.008,0.021,0.068,0,0,0.019,0.028,0.001,36.25,5595,66.625,511.338,481,481,1,0.04,5,0,361,169,716,1159,5595,0,0,0,0,0,351,297,690,1195,5457,0,0,0,0,0,1.48833,1.49173,1.5058,1.50124,1.49831,0,0,0,0,0,1.48631,1.49979,1.50439,1.50318,1.49736,0,0,0,0,0,0.198014,0.202199,0.201915,0.199541,0.203983,0,0,0,0,0,0.206775,0.205464,0.206638,0.20306,0.204811,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,11,1.71875E-005,39040548,3,1,1.5625E-006,131,65,0.003,0,0.008,0.045,0,0.042,0.099,0,0,0.04,0.027,0.001,25.1037,1979,32.7884,155.306,483,483,1,0.072,6,0,1868,1058,504,687,1800,1952,0,0,0,0,1831,935,563,779,1848,1979,0,0,0,0,1.49611,1.4999,1.49612,1.50483,1.49822,1.50051,0,0,0,0,1.49597,1.5001,1.50756,1.49872,1.49638,1.49913,0,0,0,0,0.203945,0.201977,0.204905,0.202798,0.204124,0.199877,0,0,0,0,0.207126,0.205198,0.206819,0.203368,0.205297,0.204163,0,0,0,0
cTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,11,1.71875E-005,340216,3,1,1.5625E-006,131,65,0.005,0,0.009,0.013,0.01,0.041,0.093,0,0,0.039,0.024,0.001,25.1037,1979,32.7884,155.306,483,483,1,0.037,6,0,1868,1058,504,687,1800,1952,0,0,0,0,1831,935,563,779,1848,1979,0,0,0,0,1.49611,1.4999,1.49612,1.50483,1.49822,1.50051,0,0,0,0,1.49597,1.5001,1.50756,1.49872,1.49638,1.49913,0,0,0,0,0.203945,0.201977,0.204905,0.202798,0.204124,0.199877,0,0,0,0,0.207126,0.205198,0.206819,0.203368,0.205297,0.204163,0,0,0,0
dTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,10,0.000015625,37018148,1,1,1.5625E-006,70,5,0.003,0,0.024,0.036,0,0.031,0.075,0,0,0.03,0.019,0.002,17.1717,3744,72.5859,298.393,146,146,1,0.055,5,5,8000,0,0,0,0,0,0,0,0,0,472,596,344,2774,3744,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49851,1.50666,1.49645,1.49713,1.50131,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.20334,0.208704,0.204535,0.202809,0.207985,0,0,0,0,0
dTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,10,0.000015625,4293606,1,1,1.5625E-006,70,5,0.003,0,0.029,0.024,0.018,0.033,0.084,0,0,0.031,0.021,0,17.1717,3744,72.5859,298.393,146,146,1,0.045,5,5,8000,0,0,0,0,0,0,0,0,0,472,596,344,2774,3744,0,0,0,0,0,1.49882,0,0,0,0,0,0,0,0,0,1.49851,1.50666,1.49645,1.49713,1.50131,0,0,0,0,0,0.202884,0,0,0,0,0,0,0,0,0,0.20334,0.208704,0.204535,0.202809,0.207985,0,0,0,0,0
reTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,25,3.90625E-005,61812880,1,1,1.5625E-006,0,5,0.008,0,0.002,0.054,0,0.022,0.088,0,0,0.021,0.038,0.001,36.25,5593,66.6458,513.933,481,481,1,0.092,5,0,373,159,710,1165,5593,0,0,0,0,0,345,294,716,1110,5530,0,0,0,0,0,1.48785,1.49209,1.50589,1.50087,1.49841,0,0,0,0,0,1.49629,1.50226,1.49631,1.49578,1.49923,0,0,0,0,0,0.19931,0.196586,0.202235,0.199612,0.204011,0,0,0,0,0,0.207923,0.210496,0.204044,0.206335,0.204793,0,0,0,0,0
reTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample9.bin,SGrid,3,100,100,25,3.90625E-005,32432623,1,1,1.5625E-006,0,5,0.008,0,0.002,0.017,0.01,0.022,0.081,0,0,0.022,0.032,0,36.25,5593,66.6458,513.933,481,481,1,0.049,5,0,373,159,710,1165,5593,0,0,0,0,0,345,294,716,1110,5530,0,0,0,0,0,1.48785,1.49209,1.50589,1.50087,1.49841,0,0,0,0,0,1.49629,1.50226,1.49631,1.49578,1.49923,0,0,0,0,0,0.19931,0.196586,0.202235,0.199612,0.204011,0,0,0,0,0,0.207923,0.210496,0.204044,0.206335,0.204793,0,0,0,0,0
cTOUCH:BU(Case4)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample10.bin,SGrid,3,100,100,8,0.0000125,37915256,0,0,0,51,28,0.004,0,0.01,0.047,0,0.041,0.106,0,0,0.039,0.026,0.003,24.4813,2012,33.0311,146.887,483,483,1,0.073,6,0,1787,896,557,1119,1639,1951,0,0,0,0,1701,912,863,1231,1253,2012,0,0,0,0,1.4934,1.50325,1.48753,1.50121,1.50124,1.50108,0,0,0,0,1.49297,1.49461,1.49149,1.50011,1.50135,1.49899,0,0,0,0,0.205492,0.204255,0.204473,0.204186,0.201065,0.199665,0,0,0,0,0.203566,0.20375,0.202044,0.203998,0.205057,0.201966,0,0,0,0
cTOUCH:TD(Case1)D1,1,8000,8000,../../../data/samplesRandomExpand/8000/sample1.bin,../../../data/samplesRandomExpand/8000/sample10.bin,SGrid,3,100,100,8,0.0000125,239729,0,0,0,51,28,0.009,0,0.009,0.015,0.012,0.043,0.106,0,0,0.041,0.027,0.002,24.4813,2012,33.0311,146.887,483,483,1,0.042,6,0,1787,896,557,1119,1639,1951,0,0,0,0,1701,912,863,1231,1253,2012,0,0,0,0,1.4934,1.50325,1.48753,1.50121,1.50124,1.50108,0,0,0,0,1.49297,1.49461,1.49149,1.50011,1.50135,1.49899,0,0,0,0,0.205492,0.204255,0.204473,0.204186,0.201065,0.199665,0,0,0,0,0.203566,0.20375,0.202044,0.203998,0.205057,0.201966,0,0,0,0
